Brix,TA,Firmness,DryMatter,K,Ca,Mg,P
14.5,14.5,4.1,14.9,1128.0,33.0,51.9,74.0
12.0,4.95,3.1,13.9,836.0,51.4,55.2,53.2
12.0,7.0875,1.35,12.5,880.0,32.0,40.5,52.4
11.0,9.5025,3.6,13.4,582.0,45.4,29.4,35.7
12.0,6.1425,1.4,14.8,674.0,49.5,39.7,38.9
11.5,9.5025,3.1,13.0,684.0,41.0,39.7,47.2
16.0,10.6,2.75,18.1,1353.0,15.2,55.2,87.5
14.0,15.6,4.2,15.3,967.0,35.1,48.4,59.7
11.5,7.035,1.3,9.9,1001.0,40.8,41.1,50.4
16.0,13.545,4.7,17.9,1242.0,39.3,56.2,82.7
15.0,25.7,3.9,19.3,1429.0,54.7,72.9,127.8
15.5,11.7075,1.7,17.9,1163.0,17.7,48.8,80.3
14.0,14.5,4.9,15.1,870.0,38.3,45.6,52.7
12.0,10.185,3.5,14.8,688.0,50.3,41.0,44.4
12.0,8.0325,1.55,14.7,701.0,22.8,35.5,40.1
14.0,9.9225,1.8333334,17.8,1296.0,53.6,63.0,89.5
13.0,6.7725,1.35,13.7,582.0,28.6,29.4,33.9
12.5,7.56,1.75,14.3,1263.0,40.0,64.5,90.0
11.0,10.75,3.5,13.2,640.0,39.8,33.9,37.1
12.0,8.19,1.5,13.9,1019.0,41.2,51.3,59.9
11.0,6.9825,1.55,11.4,836.0,40.5,46.2,53.3
14.0,12.3,1.5,13.2,1242.0,28.8,51.3,82.9
14.0,13.4,4.0,17.3,1085.0,49.5,52.3,72.7
16.0,18.1,3.8,16.6,1274.0,24.3,53.6,89.5
10.0,4.7775,1.25,10.9,841.0,48.0,48.8,51.2
11.5,12.75,4.1,14.7,670.0,45.0,38.7,37.1
17.0,15.8,4.1,16.6,1131.0,20.4,49.5,70.4
15.0,13.2,4.4,15.5,1659.0,42.1,100.6,134.2
10.0,8.19,1.925,11.0,737.0,41.4,39.8,37.1
14.0,12.55,1.75,14.3,1048.0,22.8,48.5,72.7
12.0,7.0875,1.6,13.8,678.0,31.1,34.4,39.5
12.0,9.9,1.75,12.6,1370.0,46.4,71.5,98.6
10.0,11.65,3.6,14.1,730.0,46.2,43.4,47.2
12.0,10.75,3.1,14.0,1300.0,58.3,85.7,105.2
11.5,8.1375,1.5,13.8,1034.0,8.7,45.1,92.4
11.5,6.1425,1.55,14.3,740.0,48.0,47.1,50.4
17.0,12.5,5.3,15.5,1632.0,30.1,85.8,104.7
14.0,8.61,1.45,17.9,1154.0,38.8,50.5,64.1
11.0,15.3825,4.4,15.5,672.0,48.6,37.0,32.3
16.5,14.28,3.2,19.3,1129.0,30.8,48.5,68.9
12.0,11.8,3.4,11.6,740.0,40.7,37.9,34.6
14.0,14.5,2.55,14.6,870.0,25.5,45.0,56.9
12.5,10.45,2.7,13.9,746.0,33.0,39.3,47.5
15.0,11.45,1.8,14.8,1379.0,26.9,57.4,92.4
16.0,16.65,3.6,20.1,1122.0,39.8,48.8,65.1
16.0,13.85,3.5,15.1,1348.0,25.4,57.5,92.1
12.0,5.67,2.4,15.0,880.0,54.7,56.2,52.5
12.0,9.9225,1.55,13.9,1263.0,22.5,55.2,102.2
10.0,5.5125,1.35,10.7,597.0,42.5,29.4,32.3
12.0,11.97,3.7,15.6,1046.0,164.5,56.7,68.9
16.0,13.85,3.2,15.1,795.0,25.4,40.5,53.2
16.5,11.655,1.65,20.3,1282.0,28.6,51.3,71.8
12.0,6.1425,1.4,14.4,1126.0,54.7,67.8,82.2
12.0,6.405,1.55,14.1,752.0,43.2,42.6,49.0
12.0,15.0,4.0,16.4,1274.0,71.5,69.5,93.1
13.0,13.85,3.05,15.1,898.0,30.0,46.0,57.8
11.5,6.1425,1.45,14.7,737.0,31.1,40.3,45.1
11.0,13.0,2.55,10.9,1034.0,42.1,45.6,49.0
14.0,6.51,1.95,18.0,1215.0,38.3,56.9,57.7
12.0,13.55,4.5,14.6,635.0,40.5,33.1,32.3
17.0,15.1,4.9,15.0,1081.0,24.0,49.5,59.8
12.0,6.825,1.65,13.7,1054.0,41.0,53.8,69.5
10.5,7.0875,1.65,12.7,742.0,48.0,45.7,50.4
16.0,15.3825,2.4,15.3,1163.0,20.4,50.0,81.9
12.0,9.9,2.15,14.9,1126.0,71.6,63.6,79.6
14.0,11.6,4.2,17.3,1215.0,71.5,65.6,76.4
13.0,9.8175,1.65,16.3,843.0,33.0,42.2,48.6
13.0,9.9225,1.9,12.4,597.0,30.2,29.4,40.0
16.0,14.28,3.6,15.7,1263.0,25.6,53.2,87.4
10.5,10.6,1.45,14.1,746.0,23.6,38.6,53.1
13.0,8.295,1.4,17.6,919.0,33.1,44.8,54.0
14.0,10.2375,1.65,15.6,1290.0,24.4,55.5,92.3
15.0,11.65,1.6,17.2,1285.0,23.6,52.8,90.2
12.0,10.08,1.6,14.6,1218.0,36.0,56.9,87.5
16.0,21.2,2.95,18.2,1307.0,25.6,53.0,104.5
12.0,6.3525,1.5,14.1,870.0,30.1,43.4,52.1
12.0,9.4,3.0,14.6,1282.0,64.8,85.7,104.5
12.0,10.6,4.6,14.4,1034.0,68.2,69.8,87.5
10.0,12.25,3.45,12.4,857.0,41.4,48.0,46.8
15.0,18.3,3.2,18.1,1290.0,30.2,53.2,97.4
13.0,7.665,1.65,14.8,1135.0,30.2,50.5,69.6
12.0,6.7725,1.4,14.0,898.0,46.3,51.0,55.5
12.5,9.5025,3.2,15.0,903.0,89.7,52.1,56.9
15.0,7.8225,3.1,14.7,726.0,23.6,35.5,41.5
11.0,7.1925,1.45,10.9,899.0,45.4,50.0,57.5
13.0,7.9,1.8,13.9,1263.0,38.3,59.2,84.8
16.0,21.2,4.9,14.7,1296.0,22.8,54.8,74.0
11.0,4.725,1.85,12.6,582.0,33.7,30.3,36.2
12.0,6.3525,1.35,15.3,768.0,63.9,45.0,45.4
15.5,11.3,3.45,17.7,1054.0,30.0,48.8,59.7
14.0,15.05,3.85,13.4,1034.0,33.1,48.0,57.5
11.5,6.7725,1.6,12.0,660.0,25.6,31.6,45.1
13.0,6.1425,1.95,14.0,643.0,23.6,29.4,34.9
15.0,8.715,1.65,18.0,1204.0,35.5,51.3,64.1
12.0,10.6,1.55,12.4,785.0,15.2,38.8,54.8
11.0,5.0925,1.55,12.5,781.0,40.5,45.1,49.7
17.0,15.1,3.2,17.9,1019.0,18.2,45.7,68.9
12.0,6.8775,1.6,12.0,1148.0,45.1,58.6,76.1
12.0,6.1425,1.4,14.2,726.0,16.6,33.8,40.6
11.5,5.67,1.4,15.1,734.0,37.9,41.7,44.3
11.5,6.1425,1.5,13.7,840.0,24.3,39.8,51.0
14.0,8.19,1.4,17.6,860.0,32.0,41.1,46.8
13.0,7.1925,1.65,16.1,760.0,45.1,41.1,39.6
14.0,10.71,1.65,16.3,1326.0,27.0,57.8,93.5
11.5,6.8775,1.45,14.3,875.0,64.8,55.7,59.3
15.0,13.6,4.05,13.4,823.0,32.0,41.3,47.9
13.0,7.6125,1.85,13.9,614.0,31.6,29.4,38.9
12.5,7.9,1.75,14.8,759.0,37.4,39.3,44.3
10.0,3.75,1.3,11.2,708.0,40.1,38.7,41.6
16.0,12.45,1.8333334,17.8,1242.0,15.2,50.8,88.4
12.0,15.8,3.6,16.1,880.0,33.1,44.8,52.5
11.0,5.985,1.35,12.5,870.0,39.3,46.6,52.7
12.0,7.4025,1.9,15.0,895.0,68.7,54.0,55.8
12.0,8.1375,1.55,9.9,880.0,46.4,41.9,47.2
11.0,5.7225,1.5,13.7,733.0,24.0,37.0,47.2
14.0,13.4,2.95,13.7,898.0,30.9,45.7,55.5
12.0,8.05,1.65,14.8,1144.0,49.8,59.2,77.4
11.5,6.825,1.75,13.8,678.0,46.5,40.3,47.3
12.0,10.08,1.55,14.7,1009.0,29.4,48.8,69.5
12.0,8.715,1.55,13.8,780.0,18.2,39.8,52.7
12.0,9.45,2.55,13.7,702.0,33.3,37.7,45.1
13.0,8.1375,3.4,13.2,635.0,31.6,30.3,41.5
11.0,5.7225,1.45,13.2,666.0,32.0,37.0,47.7
14.0,8.7675,2.55,15.8,1144.0,31.1,51.3,69.6
13.0,7.8225,1.4,15.5,701.0,17.6,34.4,40.2
13.0,7.56,4.0,12.9,614.0,32.5,30.3,36.4
13.0,13.2,4.3,12.7,1048.0,31.1,50.4,55.8
15.5,12.5,4.6,13.1,602.0,31.6,30.0,31.8
13.0,16.65,3.8,17.1,1325.0,50.3,69.6,103.6
12.0,7.56,1.4,14.6,1242.0,71.6,81.3,102.2
12.0,6.51,1.5,13.6,1154.0,38.4,55.5,74.0
12.5,10.08,3.8,14.8,1207.0,54.7,72.5,92.4
10.0,7.0875,1.8,13.2,582.0,49.4,35.3,37.6
11.5,13.1,3.8,15.8,701.0,49.1,39.7,36.4
12.5,12.285,3.5,14.3,635.0,26.9,30.2,36.4
11.0,6.4575,1.65,13.2,614.0,39.0,36.6,39.2
14.0,18.15,4.0,18.2,1163.0,43.0,52.8,82.2
16.0,12.55,4.0,18.2,1480.0,37.9,70.7,103.6
12.0,9.66,1.45,15.4,985.0,32.0,48.5,70.0
11.5,6.0375,1.4,13.9,829.0,32.9,42.6,51.8
12.0,8.05,4.3,14.4,737.0,59.6,51.0,53.1
14.0,12.8625,4.2,13.9,1122.0,33.7,52.2,71.8
15.0,11.97,3.8,13.4,941.0,35.5,46.5,55.5
12.5,7.0875,1.65,16.0,1054.0,46.4,53.5,64.4
17.0,15.85,4.5,18.3,1423.0,30.0,63.4,97.4
14.0,8.4525,2.7,17.6,841.0,54.0,45.1,40.5
11.0,5.6175,1.45,14.1,592.0,39.0,38.3,44.5
11.5,14.1225,3.5,14.5,672.0,28.6,37.7,35.7
